2347,44:0.02380952425301075 75:0.02380952425301075 165:0.02380952425301075 179:0.02380952425301075 280:0.02380952425301075 712:0.02380952425301075 808:0.02380952425301075 822:0.02380952425301075 1004:0.02380952425301075 1011:0.02380952425301075 1025:0.02380952425301075 1050:0.02380952425301075 1458:0.02380952425301075 1508:0.02380952425301075 1613:0.02380952425301075 1623:0.02380952425301075 1815:0.02380952425301075 1924:0.02380952425301075 1938:0.02380952425301075 1939:0.02380952425301075 1981:0.02380952425301075 1984:0.02380952425301075 2123:0.02380952425301075 2301:0.02380952425301075 2543:0.02380952425301075 2553:0.02380952425301075 2568:0.02380952425301075 2580:0.02380952425301075 2618:0.02380952425301075 2741:0.02380952425301075 2745:0.02380952425301075 2900:0.02380952425301075 2924:0.02380952425301075 3001:0.02380952425301075 3016:0.02380952425301075 3023:0.02380952425301075 3034:0.02380952425301075 3056:0.02380952425301075 3086:0.02380952425301075 3232:0.02380952425301075 3385:0.02380952425301075 3644:0.02380952425301075
2348,102:0.03030303120613098 376:0.03030303120613098 631:0.03030303120613098 749:0.03030303120613098 797:0.03030303120613098 808:0.03030303120613098 861:0.03030303120613098 995:0.03030303120613098 1090:0.03030303120613098 1239:0.03030303120613098 1252:0.03030303120613098 1276:0.03030303120613098 1303:0.03030303120613098 1394:0.03030303120613098 1432:0.03030303120613098 1772:0.03030303120613098 1989:0.03030303120613098 2057:0.03030303120613098 2149:0.03030303120613098 2257:0.03030303120613098 2330:0.03030303120613098 2436:0.03030303120613098 2452:0.03030303120613098 2615:0.03030303120613098 2679:0.03030303120613098 2722:0.03030303120613098 2733:0.03030303120613098 2822:0.03030303120613098 2868:0.03030303120613098 2977:0.03030303120613098 3228:0.03030303120613098 3322:0.03030303120613098 3447:0.03030303120613098
2349,140:0.03333333507180214 200:0.03333333507180214 307:0.03333333507180214 376:0.03333333507180214 579:0.03333333507180214 752:0.03333333507180214 797:0.03333333507180214 808:0.03333333507180214 861:0.03333333507180214 995:0.03333333507180214 1239:0.03333333507180214 1325:0.03333333507180214 1555:0.03333333507180214 1613:0.03333333507180214 2010:0.03333333507180214 2257:0.03333333507180214 2291:0.03333333507180214 2330:0.03333333507180214 2456:0.03333333507180214 2572:0.03333333507180214 2584:0.03333333507180214 2615:0.03333333507180214 2733:0.03333333507180214 2822:0.03333333507180214 2868:0.03333333507180214 3228:0.03333333507180214 3272:0.03333333507180214 3278:0.03333333507180214 3322:0.03333333507180214 3447:0.03333333507180214
2350,16:0.029411764815449715 237:0.029411764815449715 249:0.029411764815449715 573:0.029411764815449715 686:0.029411764815449715 729:0.029411764815449715 731:0.029411764815449715 739:0.029411764815449715 949:0.029411764815449715 1104:0.029411764815449715 1107:0.029411764815449715 1138:0.029411764815449715 1213:0.029411764815449715 1274:0.029411764815449715 1763:0.029411764815449715 1834:0.029411764815449715 1885:0.029411764815449715 2065:0.029411764815449715 2143:0.029411764815449715 2298:0.029411764815449715 2325:0.029411764815449715 2330:0.029411764815449715 2342:0.029411764815449715 2436:0.029411764815449715 2520:0.029411764815449715 2570:0.029411764815449715 2604:0.029411764815449715 2641:0.029411764815449715 2718:0.029411764815449715 3136:0.029411764815449715 3145:0.029411764815449715 3152:0.029411764815449715 3300:0.029411764815449715 3478:0.029411764815449715
2351,18:0.03448275849223137 115:0.03448275849223137 177:0.03448275849223137 206:0.03448275849223137 226:0.03448275849223137 393:0.03448275849223137 585:0.03448275849223137 731:0.03448275849223137 816:0.03448275849223137 1090:0.03448275849223137 1349:0.03448275849223137 1644:0.03448275849223137 1887:0.03448275849223137 1987:0.03448275849223137 2266:0.03448275849223137 2272:0.03448275849223137 2298:0.03448275849223137 2409:0.03448275849223137 2594:0.03448275849223137 2604:0.03448275849223137 2641:0.03448275849223137 2685:0.03448275849223137 2902:0.03448275849223137 2970:0.03448275849223137 3040:0.03448275849223137 3243:0.03448275849223137 3288:0.03448275849223137 3309:0.03448275849223137 3403:0.03448275849223137
2352,18:0.0357142873108387 166:0.0357142873108387 168:0.0357142873108387 729:0.0357142873108387 731:0.0357142873108387 798:0.0357142873108387 840:0.0357142873108387 1274:0.0357142873108387 1333:0.0357142873108387 1423:0.0357142873108387 1619:0.0357142873108387 1697:0.0357142873108387 1947:0.0357142873108387 2111:0.0357142873108387 2185:0.0357142873108387 2246:0.0357142873108387 2316:0.0357142873108387 2671:0.0357142873108387 2686:0.0357142873108387 2791:0.0357142873108387 2925:0.0357142873108387 2974:0.0357142873108387 3039:0.0357142873108387 3157:0.0357142873108387 3243:0.0357142873108387 3268:0.0357142873108387 3288:0.0357142873108387 3611:0.0357142873108387
2353,480:0.03333333507180214 507:0.03333333507180214 525:0.03333333507180214 772:0.03333333507180214 1213:0.03333333507180214 1280:0.03333333507180214 1630:0.03333333507180214 1635:0.03333333507180214 1685:0.03333333507180214 1970:0.03333333507180214 1983:0.03333333507180214 1987:0.03333333507180214 2216:0.03333333507180214 2290:0.03333333507180214 2298:0.03333333507180214 2448:0.03333333507180214 2457:0.03333333507180214 2539:0.03333333507180214 2565:0.03333333507180214 2592:0.03333333507180214 2683:0.03333333507180214 2736:0.03333333507180214 3039:0.03333333507180214 3041:0.03333333507180214 3048:0.03333333507180214 3126:0.03333333507180214 3243:0.03333333507180214 3288:0.03333333507180214 3336:0.03333333507180214 3644:0.03333333507180214
2354,168:0.027027027681469917 211:0.027027027681469917 546:0.027027027681469917 600:0.027027027681469917 729:0.027027027681469917 772:0.027027027681469917 773:0.027027027681469917 921:0.027027027681469917 926:0.027027027681469917 1008:0.027027027681469917 1204:0.027027027681469917 1210:0.027027027681469917 1233:0.027027027681469917 1239:0.027027027681469917 1279:0.027027027681469917 1599:0.027027027681469917 1626:0.027027027681469917 1644:0.027027027681469917 1667:0.027027027681469917 1846:0.027027027681469917 1866:0.027027027681469917 1956:0.027027027681469917 1988:0.027027027681469917 1998:0.027027027681469917 2175:0.027027027681469917 2298:0.027027027681469917 2374:0.027027027681469917 2454:0.027027027681469917 2461:0.027027027681469917 2494:0.027027027681469917 2519:0.027027027681469917 2565:0.027027027681469917 2580:0.027027027681469917 3041:0.027027027681469917 3072:0.027027027681469917 3516:0.027027027681469917 3517:0.027027027681469917
2355,102:0.03333333507180214 166:0.03333333507180214 170:0.03333333507180214 177:0.03333333507180214 222:0.03333333507180214 511:0.03333333507180214 553:0.03333333507180214 579:0.03333333507180214 617:0.03333333507180214 762:0.03333333507180214 878:0.03333333507180214 921:0.03333333507180214 1060:0.03333333507180214 1302:0.03333333507180214 1325:0.03333333507180214 1418:0.03333333507180214 1516:0.03333333507180214 1868:0.03333333507180214 2239:0.03333333507180214 2241:0.03333333507180214 2282:0.03333333507180214 2410:0.03333333507180214 2568:0.03333333507180214 2741:0.03333333507180214 3144:0.03333333507180214 3165:0.03333333507180214 3188:0.03333333507180214 3230:0.03333333507180214 3330:0.03333333507180214 3552:0.03333333507180214
2356,11:0.025641025975346565 54:0.025641025975346565 57:0.025641025975346565 140:0.025641025975346565 213:0.025641025975346565 380:0.025641025975346565 532:0.025641025975346565 598:0.025641025975346565 601:0.025641025975346565 729:0.025641025975346565 961:0.025641025975346565 1143:0.025641025975346565 1150:0.025641025975346565 1213:0.025641025975346565 1329:0.025641025975346565 1420:0.025641025975346565 1500:0.025641025975346565 1559:0.025641025975346565 1569:0.025641025975346565 1623:0.025641025975346565 1718:0.025641025975346565 1831:0.025641025975346565 1868:0.025641025975346565 1966:0.025641025975346565 1968:0.025641025975346565 2013:0.025641025975346565 2053:0.025641025975346565 2143:0.025641025975346565 2310:0.025641025975346565 2434:0.025641025975346565 2539:0.025641025975346565 2561:0.025641025975346565 2656:0.025641025975346565 2897:0.025641025975346565 2919:0.025641025975346565 3105:0.025641025975346565 3120:0.025641025975346565 3213:0.025641025975346565 3472:0.025641025975346565
2357,486:0.024390242993831635 512:0.024390242993831635 537:0.024390242993831635 676:0.024390242993831635 731:0.024390242993831635 808:0.024390242993831635 914:0.024390242993831635 1082:0.024390242993831635 1089:0.024390242993831635 1123:0.024390242993831635 1210:0.024390242993831635 1215:0.024390242993831635 1244:0.024390242993831635 1347:0.024390242993831635 1541:0.024390242993831635 1614:0.024390242993831635 1842:0.024390242993831635 1865:0.024390242993831635 1879:0.024390242993831635 2002:0.024390242993831635 2005:0.024390242993831635 2017:0.024390242993831635 2065:0.024390242993831635 2143:0.024390242993831635 2298:0.024390242993831635 2309:0.024390242993831635 2342:0.024390242993831635 2374:0.024390242993831635 2444:0.024390242993831635 2475:0.024390242993831635 2539:0.024390242993831635 2594:0.024390242993831635 2718:0.024390242993831635 2733:0.024390242993831635 2741:0.024390242993831635 2864:0.024390242993831635 2930:0.024390242993831635 3082:0.024390242993831635 3232:0.024390242993831635 3243:0.024390242993831635 3328:0.024390242993831635
2358,16:0.022727273404598236 36:0.022727273404598236 486:0.022727273404598236 512:0.022727273404598236 731:0.022727273404598236 752:0.022727273404598236 772:0.022727273404598236 914:0.022727273404598236 947:0.022727273404598236 1089:0.022727273404598236 1090:0.022727273404598236 1123:0.022727273404598236 1210:0.022727273404598236 1213:0.022727273404598236 1215:0.022727273404598236 1244:0.022727273404598236 1423:0.022727273404598236 1541:0.022727273404598236 1559:0.022727273404598236 1569:0.022727273404598236 1830:0.022727273404598236 1865:0.022727273404598236 1984:0.022727273404598236 2005:0.022727273404598236 2017:0.022727273404598236 2143:0.022727273404598236 2298:0.022727273404598236 2308:0.022727273404598236 2309:0.022727273404598236 2342:0.022727273404598236 2374:0.022727273404598236 2444:0.022727273404598236 2475:0.022727273404598236 2641:0.022727273404598236 2733:0.022727273404598236 2736:0.022727273404598236 2741:0.022727273404598236 2864:0.022727273404598236 2919:0.022727273404598236 2930:0.022727273404598236 3082:0.022727273404598236 3243:0.022727273404598236 3492:0.022727273404598236 3525:0.022727273404598236
2359,168:0.027027027681469917 396:0.027027027681469917 433:0.027027027681469917 597:0.027027027681469917 619:0.027027027681469917 637:0.027027027681469917 678:0.027027027681469917 699:0.027027027681469917 729:0.027027027681469917 731:0.027027027681469917 801:0.027027027681469917 816:0.027027027681469917 1028:0.027027027681469917 1032:0.027027027681469917 1409:0.027027027681469917 1529:0.027027027681469917 1624:0.027027027681469917 2030:0.027027027681469917 2060:0.027027027681469917 2065:0.027027027681469917 2112:0.027027027681469917 2120:0.027027027681469917 2436:0.027027027681469917 2539:0.027027027681469917 2597:0.027027027681469917 2615:0.027027027681469917 2618:0.027027027681469917 2731:0.027027027681469917 2733:0.027027027681469917 2868:0.027027027681469917 2927:0.027027027681469917 3088:0.027027027681469917 3228:0.027027027681469917 3243:0.027027027681469917 3288:0.027027027681469917 3410:0.027027027681469917 3447:0.027027027681469917
2360,22:0.03030303120613098 102:0.03030303120613098 336:0.03030303120613098 623:0.03030303120613098 635:0.03030303120613098 874:0.03030303120613098 1048:0.03030303120613098 1060:0.03030303120613098 1068:0.03030303120613098 1157:0.03030303120613098 1239:0.03030303120613098 1555:0.03030303120613098 1868:0.03030303120613098 1906:0.03030303120613098 1982:0.03030303120613098 2085:0.03030303120613098 2164:0.03030303120613098 2443:0.03030303120613098 2532:0.03030303120613098 2544:0.03030303120613098 2573:0.03030303120613098 2615:0.03030303120613098 2671:0.03030303120613098 2692:0.03030303120613098 2720:0.03030303120613098 2790:0.03030303120613098 2963:0.03030303120613098 3013:0.03030303120613098 3150:0.03030303120613098 3257:0.03030303120613098 3472:0.03030303120613098 3480:0.03030303120613098 3644:0.03030303120613098
2361,97:0.02857142873108387 200:0.02857142873108387 493:0.02857142873108387 545:0.02857142873108387 565:0.02857142873108387 601:0.02857142873108387 621:0.02857142873108387 729:0.02857142873108387 739:0.02857142873108387 816:0.02857142873108387 1213:0.02857142873108387 1477:0.02857142873108387 1613:0.02857142873108387 1859:0.02857142873108387 1894:0.02857142873108387 1964:0.02857142873108387 2077:0.02857142873108387 2143:0.02857142873108387 2426:0.02857142873108387 2507:0.02857142873108387 2561:0.02857142873108387 2568:0.02857142873108387 2573:0.02857142873108387 2594:0.02857142873108387 2618:0.02857142873108387 2692:0.02857142873108387 2741:0.02857142873108387 2932:0.02857142873108387 3038:0.02857142873108387 3103:0.02857142873108387 3212:0.02857142873108387 3422:0.02857142873108387 3428:0.02857142873108387 3434:0.02857142873108387 3463:0.02857142873108387
2362,97:0.02777777798473835 140:0.02777777798473835 168:0.02777777798473835 245:0.02777777798473835 280:0.02777777798473835 553:0.02777777798473835 559:0.02777777798473835 739:0.02777777798473835 835:0.02777777798473835 881:0.02777777798473835 891:0.02777777798473835 1274:0.02777777798473835 1425:0.02777777798473835 1446:0.02777777798473835 1566:0.02777777798473835 1667:0.02777777798473835 1901:0.02777777798473835 1964:0.02777777798473835 2029:0.02777777798473835 2143:0.02777777798473835 2177:0.02777777798473835 2228:0.02777777798473835 2443:0.02777777798473835 2507:0.02777777798473835 2568:0.02777777798473835 2573:0.02777777798473835 2692:0.02777777798473835 2963:0.02777777798473835 3086:0.02777777798473835 3150:0.02777777798473835 3378:0.02777777798473835 3428:0.02777777798473835 3472:0.02777777798473835 3492:0.02777777798473835 3599:0.02777777798473835 3644:0.02777777798473835
2363,22:0.03333333507180214 32:0.03333333507180214 169:0.03333333507180214 218:0.03333333507180214 225:0.03333333507180214 497:0.03333333507180214 657:0.03333333507180214 662:0.03333333507180214 729:0.03333333507180214 767:0.03333333507180214 920:0.03333333507180214 1068:0.03333333507180214 1072:0.03333333507180214 1158:0.03333333507180214 1284:0.03333333507180214 1611:0.03333333507180214 1721:0.03333333507180214 1866:0.03333333507180214 1909:0.03333333507180214 2282:0.03333333507180214 2330:0.03333333507180214 2455:0.03333333507180214 2486:0.03333333507180214 2641:0.03333333507180214 2916:0.03333333507180214 3030:0.03333333507180214 3115:0.03333333507180214 3245:0.03333333507180214 3427:0.03333333507180214 3501:0.03333333507180214
2364,22:0.03333333507180214 53:0.03333333507180214 168:0.03333333507180214 179:0.03333333507180214 286:0.03333333507180214 459:0.03333333507180214 657:0.03333333507180214 779:0.03333333507180214 917:0.03333333507180214 984:0.03333333507180214 1011:0.03333333507180214 1239:0.03333333507180214 2025:0.03333333507180214 2143:0.03333333507180214 2570:0.03333333507180214 2615:0.03333333507180214 2641:0.03333333507180214 2686:0.03333333507180214 2733:0.03333333507180214 3228:0.03333333507180214 3232:0.03333333507180214 3413:0.03333333507180214 3414:0.03333333507180214 3447:0.03333333507180214 3455:0.03333333507180214 3491:0.03333333507180214 3497:0.03333333507180214 3547:0.03333333507180214 3567:0.03333333507180214 3605:0.03333333507180214
2365,245:0.03703703731298447 623:0.03703703731298447 637:0.03703703731298447 808:0.03703703731298447 809:0.03703703731298447 950:0.03703703731298447 1073:0.03703703731298447 1076:0.03703703731298447 1087:0.03703703731298447 1244:0.03703703731298447 1251:0.03703703731298447 1471:0.03703703731298447 1597:0.03703703731298447 1627:0.03703703731298447 1868:0.03703703731298447 1936:0.03703703731298447 2239:0.03703703731298447 2241:0.03703703731298447 2354:0.03703703731298447 2707:0.03703703731298447 3249:0.03703703731298447 3310:0.03703703731298447 3322:0.03703703731298447 3336:0.03703703731298447 3425:0.03703703731298447 3479:0.03703703731298447 3546:0.03703703731298447
